window_index,out_batch_id,true_in_batch_id,correct_batch_prob,correct_batch_is_highest,anonymity_set_size,anonymity_set,n_clients,batch_size,batch_prob,sim_timestamp,utc_timestamp
1,1,4,0.3333333333333333,True,3,"{3, 4, 6}",10,3,"{4: 0.3333333333333333, 6: 0.3333333333333333, 3: 0.3333333333333333}",0.7429807354303477,1759068984
1,0,3,0.3333333333333333,True,3,"{3, 4, 6}",10,3,"{3: 0.3333333333333333, 4: 0.3333333333333333, 6: 0.3333333333333333}",0.7429807354303477,1759068984
2,1,4,0.3333333333333333,False,2,"{3, 4}",10,3,"{4: 0.3333333333333333, 3: 0.6666666666666666}",1.1170907022629473,1759068984
2,0,3,0.13333333333333333,False,3,"{3, 4, 6}",10,3,"{4: 0.26666666666666666, 6: 0.6, 3: 0.13333333333333333}",1.1170907022629473,1759068984
2,2,6,0.2,False,4,"{0, 3, 4, 6}",10,3,"{6: 0.2, 0: 0.4, 4: 0.26666666666666666, 3: 0.13333333333333333}",1.1170907022629473,1759068984
3,4,0,0.16981132075471697,False,6,"{0, 2, 3, 4, 6, 8}",10,3,"{4: 0.07547169811320754, 6: 0.05660377358490566, 3: 0.05660377358490566, 0: 0.16981132075471697, 2: 0.32075471698113206, 8: 0.32075471698113206}",1.2009491223333444,1759068984
3,0,3,0.11320754716981132,False,3,"{3, 4, 6}",10,3,"{4: 0.22641509433962265, 3: 0.11320754716981132, 6: 0.660377358490566}",1.2009491223333444,1759068984
3,1,4,0.3584905660377358,False,2,"{3, 4}",10,3,"{3: 0.6415094339622641, 4: 0.3584905660377358}",1.2009491223333444,1759068984
3,2,6,0.16981132075471697,False,4,"{0, 3, 4, 6}",10,3,"{0: 0.49056603773584906, 6: 0.16981132075471697, 4: 0.22641509433962265, 3: 0.11320754716981132}",1.2009491223333444,1759068984
3,3,8,0.32075471698113206,True,6,"{0, 2, 3, 4, 6, 8}",10,3,"{2: 0.32075471698113206, 8: 0.32075471698113206, 6: 0.05660377358490566, 3: 0.05660377358490566, 0: 0.16981132075471697, 4: 0.07547169811320754}",1.2009491223333444,1759068984
4,6,7,0.3333333333333333,True,3,"{1, 9, 7}",10,3,"{1: 0.3333333333333333, 7: 0.3333333333333333, 9: 0.3333333333333333}",2.1454633928066933,1759068984
4,0,3,0.10526315789473684,False,3,"{3, 4, 6}",10,3,"{4: 0.21052631578947367, 3: 0.10526315789473684, 6: 0.6842105263157895}",2.1454633928066933,1759068984
4,1,4,0.3684210526315789,False,2,"{3, 4}",10,3,"{3: 0.631578947368421, 4: 0.3684210526315789}",2.1454633928066933,1759068984
4,2,6,0.15789473684210525,False,4,"{0, 3, 4, 6}",10,3,"{0: 0.5263157894736842, 6: 0.15789473684210525, 4: 0.21052631578947367, 3: 0.10526315789473684}",2.1454633928066933,1759068984
4,3,8,0.25,False,6,"{0, 2, 3, 4, 6, 8}",10,3,"{8: 0.25, 2: 0.375, 6: 0.05921052631578947, 3: 0.05921052631578947, 0: 0.17763157894736842, 4: 0.07894736842105263}",2.1454633928066933,1759068984
4,4,0,0.17763157894736842,False,6,"{0, 2, 3, 4, 6, 8}",10,3,"{2: 0.375, 8: 0.25, 6: 0.05921052631578947, 3: 0.05921052631578947, 0: 0.17763157894736842, 4: 0.07894736842105263}",2.1454633928066933,1759068984
4,5,2,0.25,False,6,"{0, 2, 3, 4, 6, 8}",10,3,"{6: 0.039473684210526314, 3: 0.039473684210526314, 8: 0.5, 2: 0.25, 0: 0.11842105263157894, 4: 0.05263157894736842}",2.1454633928066933,1759068984
5,7,1,0.2222222222222222,False,4,"{1, 5, 9, 7}",10,3,"{1: 0.2222222222222222, 7: 0.2222222222222222, 9: 0.2222222222222222, 5: 0.3333333333333333}",2.5503959788961534,1759068984
5,0,3,0.3333333333333333,False,2,"{3, 4}",10,3,"{3: 0.3333333333333333, 4: 0.6666666666666666}",2.5503959788961534,1759068984
5,1,4,0.3333333333333333,False,2,"{3, 4}",10,3,"{4: 0.3333333333333333, 3: 0.6666666666666666}",2.5503959788961534,1759068984
5,2,6,0.5,True,2,"{0, 6}",10,3,"{0: 0.5, 6: 0.5}",2.5503959788961534,1759068984
5,3,8,0.25,False,4,"{8, 0, 2, 6}",10,3,"{8: 0.25, 2: 0.375, 6: 0.1875, 0: 0.1875}",2.5503959788961534,1759068984
5,4,0,0.1875,False,4,"{8, 0, 2, 6}",10,3,"{2: 0.375, 8: 0.25, 6: 0.1875, 0: 0.1875}",2.5503959788961534,1759068984
5,5,2,0.25,False,4,"{8, 0, 2, 6}",10,3,"{6: 0.125, 8: 0.5, 2: 0.25, 0: 0.125}",2.5503959788961534,1759068984
5,6,7,0.3333333333333333,True,3,"{1, 9, 7}",10,3,"{7: 0.3333333333333333, 1: 0.3333333333333333, 9: 0.3333333333333333}",2.5503959788961534,1759068984
6,8,5,0.17142857142857143,False,5,"{1, 5, 7, 9, 12}",10,3,"{1: 0.11428571428571428, 7: 0.34285714285714286, 9: 0.11428571428571428, 5: 0.17142857142857143, 12: 0.2571428571428571}",2.6496810901487042,1759068984
6,0,3,0.3333333333333333,False,2,"{3, 4}",10,3,"{3: 0.3333333333333333, 4: 0.6666666666666666}",2.6496810901487042,1759068984
6,1,4,0.3333333333333333,False,2,"{3, 4}",10,3,"{4: 0.3333333333333333, 3: 0.6666666666666666}",2.6496810901487042,1759068984
6,2,6,0.8,True,2,"{0, 6}",10,3,"{6: 0.8, 0: 0.2}",2.6496810901487042,1759068984
6,3,8,0.2,False,4,"{8, 0, 2, 6}",10,3,"{2: 0.6, 8: 0.2, 6: 0.1, 0: 0.1}",2.6496810901487042,1759068984
6,4,0,0.6,True,2,"{0, 8}",10,3,"{0: 0.6, 8: 0.4}",2.6496810901487042,1759068984
6,5,2,0.4,True,4,"{8, 0, 2, 6}",10,3,"{8: 0.4, 2: 0.4, 6: 0.1, 0: 0.1}",2.6496810901487042,1759068984
6,6,7,0.2571428571428571,False,3,"{1, 9, 7}",10,3,"{1: 0.37142857142857144, 9: 0.37142857142857144, 7: 0.2571428571428571}",2.6496810901487042,1759068984
6,7,1,0.22857142857142856,False,4,"{9, 5, 1, 7}",10,3,"{9: 0.22857142857142856, 5: 0.37142857142857144, 1: 0.22857142857142856, 7: 0.17142857142857143}",2.6496810901487042,1759068984
7,6,7,1.0,True,1,{7},10,3,{7: 1.0},2.8028500694953284,1759068984
7,0,3,0.3333333333333333,False,2,"{3, 4}",10,3,"{3: 0.3333333333333333, 4: 0.6666666666666666}",2.8028500694953284,1759068984
7,1,4,0.3333333333333333,False,2,"{3, 4}",10,3,"{4: 0.3333333333333333, 3: 0.6666666666666666}",2.8028500694953284,1759068984
7,2,6,1.0,True,1,{6},10,3,{6: 1.0},2.8028500694953284,1759068984
7,3,8,0.3333333333333333,False,2,"{8, 2}",10,3,"{2: 0.6666666666666666, 8: 0.3333333333333333}",2.8028500694953284,1759068984
7,4,0,1.0,True,1,{0},10,3,{0: 1.0},2.8028500694953284,1759068984
7,5,2,0.3333333333333333,False,2,"{8, 2}",10,3,"{8: 0.6666666666666666, 2: 0.3333333333333333}",2.8028500694953284,1759068984
7,7,1,0.3333333333333333,True,3,"{1, 5, 9}",10,3,"{5: 0.3333333333333333, 1: 0.3333333333333333, 9: 0.3333333333333333}",2.8028500694953284,1759068984
7,8,5,0.2222222222222222,False,4,"{9, 12, 5, 1}",10,3,"{9: 0.2222222222222222, 1: 0.2222222222222222, 12: 0.3333333333333333, 5: 0.2222222222222222}",2.8028500694953284,1759068984
8,6,7,1.0,True,1,{7},10,3,{7: 1.0},2.8508369527669153,1759068984
8,0,3,0.3333333333333333,False,2,"{3, 4}",10,3,"{4: 0.6666666666666666, 3: 0.3333333333333333}",2.8508369527669153,1759068984
8,1,4,0.3333333333333333,False,2,"{3, 4}",10,3,"{3: 0.6666666666666666, 4: 0.3333333333333333}",2.8508369527669153,1759068984
8,2,6,1.0,True,1,{6},10,3,{6: 1.0},2.8508369527669153,1759068984
8,3,8,0.3333333333333333,False,2,"{8, 2}",10,3,"{2: 0.6666666666666666, 8: 0.3333333333333333}",2.8508369527669153,1759068984
8,4,0,1.0,True,1,{0},10,3,{0: 1.0},2.8508369527669153,1759068984
8,5,2,0.3333333333333333,False,2,"{8, 2}",10,3,"{8: 0.6666666666666666, 2: 0.3333333333333333}",2.8508369527669153,1759068984
8,7,1,0.3333333333333333,True,3,"{1, 5, 9}",10,3,"{5: 0.3333333333333333, 1: 0.3333333333333333, 9: 0.3333333333333333}",2.8508369527669153,1759068984
8,8,5,0.2222222222222222,False,4,"{9, 12, 5, 1}",10,3,"{9: 0.2222222222222222, 1: 0.2222222222222222, 12: 0.3333333333333333, 5: 0.2222222222222222}",2.8508369527669153,1759068984
9,8,5,0.5384615384615384,True,2,"{9, 5}",10,3,"{9: 0.46153846153846156, 5: 0.5384615384615384}",3.4339852542021996,1759068984
9,0,3,0.3333333333333333,False,2,"{3, 4}",10,3,"{4: 0.6666666666666666, 3: 0.3333333333333333}",3.4339852542021996,1759068984
9,1,4,0.3333333333333333,False,2,"{3, 4}",10,3,"{3: 0.6666666666666666, 4: 0.3333333333333333}",3.4339852542021996,1759068984
9,2,6,1.0,True,1,{6},10,3,{6: 1.0},3.4339852542021996,1759068984
9,3,8,0.3333333333333333,False,2,"{8, 2}",10,3,"{2: 0.6666666666666666, 8: 0.3333333333333333}",3.4339852542021996,1759068984
9,4,0,1.0,True,1,{0},10,3,{0: 1.0},3.4339852542021996,1759068984
9,5,2,0.3333333333333333,False,2,"{8, 2}",10,3,"{8: 0.6666666666666666, 2: 0.3333333333333333}",3.4339852542021996,1759068984
9,6,7,1.0,True,1,{7},10,3,{7: 1.0},3.4339852542021996,1759068984
9,7,1,0.5384615384615384,True,3,"{1, 5, 9}",10,3,"{5: 0.23076923076923078, 1: 0.5384615384615384, 9: 0.23076923076923078}",3.4339852542021996,1759068984
9,9,10,0.3076923076923077,True,5,"{1, 5, 9, 10, 12}",10,3,"{1: 0.15384615384615385, 10: 0.3076923076923077, 12: 0.3076923076923077, 5: 0.07692307692307693, 9: 0.15384615384615385}",3.4339852542021996,1759068984
10,10,11,0.2857142857142857,True,8,"{1, 5, 9, 10, 11, 12, 13, 14}",10,3,"{1: 0.04395604395604396, 9: 0.04395604395604396, 5: 0.04395604395604396, 12: 0.0989010989010989, 10: 0.1978021978021978, 11: 0.2857142857142857, 14: 0.14285714285714285, 13: 0.14285714285714285}",3.8066126501733506,1759068984
10,0,3,0.3333333333333333,False,2,"{3, 4}",10,3,"{3: 0.3333333333333333, 4: 0.6666666666666666}",3.8066126501733506,1759068984
10,1,4,0.3333333333333333,False,2,"{3, 4}",10,3,"{4: 0.3333333333333333, 3: 0.6666666666666666}",3.8066126501733506,1759068984
10,2,6,1.0,True,1,{6},10,3,{6: 1.0},3.8066126501733506,1759068984
10,3,8,0.3333333333333333,False,2,"{8, 2}",10,3,"{2: 0.6666666666666666, 8: 0.3333333333333333}",3.8066126501733506,1759068984
10,4,0,1.0,True,1,{0},10,3,{0: 1.0},3.8066126501733506,1759068984
10,5,2,0.3333333333333333,False,2,"{8, 2}",10,3,"{8: 0.6666666666666666, 2: 0.3333333333333333}",3.8066126501733506,1759068984
10,6,7,1.0,True,1,{7},10,3,{7: 1.0},3.8066126501733506,1759068984
10,7,1,0.5604395604395604,True,3,"{1, 5, 9}",10,3,"{1: 0.5604395604395604, 5: 0.21978021978021978, 9: 0.21978021978021978}",3.8066126501733506,1759068984
10,8,5,0.5384615384615384,True,2,"{9, 5}",10,3,"{5: 0.5384615384615384, 9: 0.46153846153846156}",3.8066126501733506,1759068984
10,9,10,0.2857142857142857,False,5,"{1, 5, 9, 10, 12}",10,3,"{10: 0.2857142857142857, 12: 0.32967032967032966, 1: 0.15384615384615385, 5: 0.07692307692307693, 9: 0.15384615384615385}",3.8066126501733506,1759068984
11,11,9,0.03896103896103896,False,8,"{1, 5, 9, 10, 11, 12, 13, 14}",10,3,"{1: 0.03896103896103896, 9: 0.03896103896103896, 5: 0.05844155844155844, 12: 0.10064935064935066, 10: 0.20454545454545456, 11: 0.23376623376623376, 14: 0.16233766233766234, 13: 0.16233766233766234}",4.123440879325241,1759068985
11,0,3,0.3333333333333333,False,2,"{3, 4}",10,3,"{3: 0.3333333333333333, 4: 0.6666666666666666}",4.123440879325241,1759068985
11,1,4,0.3333333333333333,False,2,"{3, 4}",10,3,"{4: 0.3333333333333333, 3: 0.6666666666666666}",4.123440879325241,1759068985
11,2,6,1.0,True,1,{6},10,3,{6: 1.0},4.123440879325241,1759068985
11,3,8,0.3333333333333333,False,2,"{8, 2}",10,3,"{2: 0.6666666666666666, 8: 0.3333333333333333}",4.123440879325241,1759068985
11,4,0,1.0,True,1,{0},10,3,{0: 1.0},4.123440879325241,1759068985
11,5,2,0.3333333333333333,False,2,"{8, 2}",10,3,"{8: 0.6666666666666666, 2: 0.3333333333333333}",4.123440879325241,1759068985
11,6,7,1.0,True,1,{7},10,3,{7: 1.0},4.123440879325241,1759068985
11,7,1,0.6363636363636364,True,3,"{1, 5, 9}",10,3,"{1: 0.6363636363636364, 5: 0.18181818181818182, 9: 0.18181818181818182}",4.123440879325241,1759068985
11,8,5,0.5064935064935064,True,2,"{9, 5}",10,3,"{5: 0.5064935064935064, 9: 0.4935064935064935}",4.123440879325241,1759068985
11,9,10,0.18181818181818182,False,5,"{1, 5, 9, 10, 12}",10,3,"{10: 0.18181818181818182, 12: 0.42857142857142855, 1: 0.15584415584415584, 5: 0.07792207792207792, 9: 0.15584415584415584}",4.123440879325241,1759068985
11,10,11,0.4935064935064935,True,4,"{9, 10, 11, 5}",10,3,"{11: 0.4935064935064935, 10: 0.37012987012987014, 9: 0.045454545454545456, 5: 0.09090909090909091}",4.123440879325241,1759068985
12,12,12,0.12191358024691358,False,7,"{1, 9, 10, 11, 12, 13, 14}",10,3,"{1: 0.040123456790123455, 9: 0.08024691358024691, 12: 0.12191358024691358, 10: 0.1712962962962963, 11: 0.18518518518518517, 14: 0.2006172839506173, 13: 0.2006172839506173}",4.234297821534474,1759068987
12,0,3,0.3333333333333333,False,2,"{3, 4}",10,3,"{3: 0.3333333333333333, 4: 0.6666666666666666}",4.234297821534474,1759068987
12,1,4,0.3333333333333333,False,2,"{3, 4}",10,3,"{4: 0.3333333333333333, 3: 0.6666666666666666}",4.234297821534474,1759068987
12,2,6,1.0,True,1,{6},10,3,{6: 1.0},4.234297821534474,1759068987
12,3,8,0.3333333333333333,False,2,"{8, 2}",10,3,"{2: 0.6666666666666666, 8: 0.3333333333333333}",4.234297821534474,1759068987
12,4,0,1.0,True,1,{0},10,3,{0: 1.0},4.234297821534474,1759068987
12,5,2,0.3333333333333333,False,2,"{8, 2}",10,3,"{8: 0.6666666666666666, 2: 0.3333333333333333}",4.234297821534474,1759068987
12,6,7,1.0,True,1,{7},10,3,{7: 1.0},4.234297821534474,1759068987
12,7,1,0.6666666666666666,True,2,"{1, 9}",10,3,"{1: 0.6666666666666666, 9: 0.3333333333333333}",4.234297821534474,1759068987
12,8,5,1.0,True,1,{5},10,3,{5: 1.0},4.234297821534474,1759068987
12,9,10,0.12962962962962962,False,4,"{9, 10, 12, 1}",10,3,"{12: 0.42592592592592593, 10: 0.12962962962962962, 9: 0.2962962962962963, 1: 0.14814814814814814}",4.234297821534474,1759068987
12,10,11,0.49382716049382713,True,3,"{9, 10, 11}",10,3,"{10: 0.4012345679012346, 11: 0.49382716049382713, 9: 0.10493827160493827}",4.234297821534474,1759068987
12,11,9,0.08024691358024691,False,7,"{1, 9, 10, 11, 12, 13, 14}",10,3,"{11: 0.18518518518518517, 10: 0.1712962962962963, 13: 0.2006172839506173, 14: 0.2006172839506173, 12: 0.12191358024691358, 9: 0.08024691358024691, 1: 0.040123456790123455}",4.234297821534474,1759068987
13,9,10,0.30434782608695654,False,2,"{9, 10}",10,3,"{9: 0.6956521739130435, 10: 0.30434782608695654}",4.659878915501398,1759068991
13,0,3,0.3333333333333333,False,2,"{3, 4}",10,3,"{3: 0.3333333333333333, 4: 0.6666666666666666}",4.659878915501398,1759068991
13,1,4,0.3333333333333333,False,2,"{3, 4}",10,3,"{4: 0.3333333333333333, 3: 0.6666666666666666}",4.659878915501398,1759068991
13,2,6,1.0,True,1,{6},10,3,{6: 1.0},4.659878915501398,1759068991
13,3,8,0.5,True,2,"{8, 2}",10,3,"{2: 0.5, 8: 0.5}",4.659878915501398,1759068991
13,4,0,1.0,True,1,{0},10,3,{0: 1.0},4.659878915501398,1759068991
13,5,2,0.5,True,2,"{8, 2}",10,3,"{8: 0.5, 2: 0.5}",4.659878915501398,1759068991
13,6,7,1.0,True,1,{7},10,3,{7: 1.0},4.659878915501398,1759068991
13,7,1,0.9130434782608695,True,2,"{1, 9}",10,3,"{1: 0.9130434782608695, 9: 0.08695652173913043}",4.659878915501398,1759068991
13,8,5,1.0,True,1,{5},10,3,{5: 1.0},4.659878915501398,1759068991
13,10,11,0.5652173913043478,True,3,"{9, 10, 11}",10,3,"{10: 0.34782608695652173, 11: 0.5652173913043478, 9: 0.08695652173913043}",4.659878915501398,1759068991
13,11,9,0.043478260869565216,False,7,"{1, 9, 10, 11, 12, 13, 14}",10,3,"{13: 0.213768115942029, 14: 0.213768115942029, 12: 0.213768115942029, 11: 0.16304347826086957, 10: 0.13043478260869565, 9: 0.043478260869565216, 1: 0.021739130434782608}",4.659878915501398,1759068991
13,12,12,0.213768115942029,True,7,"{1, 9, 10, 11, 12, 13, 14}",10,3,"{11: 0.16304347826086957, 10: 0.13043478260869565, 13: 0.213768115942029, 14: 0.213768115942029, 12: 0.213768115942029, 9: 0.043478260869565216, 1: 0.021739130434782608}",4.659878915501398,1759068991
