window_index,out_batch_id,true_in_batch_id,correct_batch_prob,correct_batch_is_highest,anonymity_set_size,anonymity_set,n_clients,batch_size,batch_prob,sim_timestamp,utc_timestamp
3,4,3,0.08166666666666667,False,9,"{0, 1, 2, 3, 4, 5, 6, 8, 9}",10,3,"{5: 0.08166666666666667, 2: 0.1225, 9: 0.1225, 1: 0.085, 4: 0.1225, 0: 0.245, 3: 0.08166666666666667, 6: 0.0575, 8: 0.08166666666666667}",1.4265455590457907,1759103421
4,4,3,0.17902097902097902,False,7,"{0, 1, 3, 4, 5, 6, 8}",10,3,"{8: 0.08951048951048951, 3: 0.17902097902097902, 5: 0.08951048951048951, 1: 0.09230769230769231, 6: 0.0965034965034965, 4: 0.15104895104895105, 0: 0.3020979020979021}",1.7212293913542136,1759103421
4,0,8,0.25384615384615383,False,4,"{8, 1, 3, 5}",10,3,"{1: 0.26783216783216784, 3: 0.22447552447552446, 8: 0.25384615384615383, 5: 0.25384615384615383}",1.7212293913542136,1759103421
4,1,1,0.15664335664335666,False,5,"{1, 3, 5, 6, 8}",10,3,"{3: 0.13706293706293707, 6: 0.4041958041958042, 1: 0.15664335664335666, 8: 0.15104895104895105, 5: 0.15104895104895105}",1.7212293913542136,1759103421
4,2,5,0.25384615384615383,False,4,"{8, 1, 3, 5}",10,3,"{8: 0.25384615384615383, 1: 0.26783216783216784, 3: 0.22447552447552446, 5: 0.25384615384615383}",1.7212293913542136,1759103421
4,3,4,0.15104895104895105,False,9,"{0, 1, 2, 3, 4, 5, 6, 8, 9}",10,3,"{2: 0.17622377622377622, 9: 0.17622377622377622, 4: 0.15104895104895105, 0: 0.1258741258741259, 3: 0.07552447552447553, 6: 0.09230769230769231, 1: 0.04055944055944056, 8: 0.08111888111888112, 5: 0.08111888111888112}",1.7212293913542136,1759103421
5,5,0,0.1513211882488101,False,10,"{0, 1, 2, 3, 4, 5, 6, 7, 8, 9}",10,3,"{8: 0.04529788281634663, 3: 0.056129985228951254, 5: 0.04529788281634663, 1: 0.046282619399310686, 6: 0.1171836533727228, 9: 0.10979812900049236, 2: 0.10979812900049236, 4: 0.18545872312489742, 0: 0.1513211882488101, 7: 0.13343180699162974}",1.820831825148616,1759103421
5,0,8,0.26407352699819464,False,4,"{8, 1, 3, 5}",10,3,"{3: 0.19374692269817823, 1: 0.27810602330543244, 8: 0.26407352699819464, 5: 0.26407352699819464}",1.820831825148616,1759103421
5,1,1,0.137863121614968,False,5,"{1, 3, 5, 6, 8}",10,3,"{8: 0.13326768422780239, 3: 0.23699327096668307, 1: 0.137863121614968, 6: 0.35860823896274413, 5: 0.13326768422780239}",1.820831825148616,1759103421
5,2,5,0.26407352699819464,False,4,"{8, 1, 3, 5}",10,3,"{1: 0.27810602330543244, 3: 0.19374692269817823, 8: 0.26407352699819464, 5: 0.26407352699819464}",1.820831825148616,1759103421
5,3,4,0.1447562776957164,False,9,"{0, 1, 2, 3, 4, 5, 6, 8, 9}",10,3,"{2: 0.1935007385524372, 9: 0.1935007385524372, 0: 0.11964549483013294, 6: 0.09453471196454949, 4: 0.1447562776957164, 3: 0.0620384047267356, 1: 0.03840472673559823, 8: 0.07680945347119646, 5: 0.07680945347119646}",1.820831825148616,1759103421
5,4,3,0.15493188905301164,False,7,"{0, 1, 3, 4, 5, 6, 8}",10,3,"{4: 0.15476776628918432, 0: 0.30953553257836863, 6: 0.10569505990480879, 8: 0.09092401116034794, 3: 0.15493188905301164, 1: 0.09322172985393073, 5: 0.09092401116034794}",1.820831825148616,1759103421
6,7,6,0.08540789375987781,False,10,"{0, 1, 2, 3, 4, 5, 6, 7, 8, 9}",10,3,"{8: 0.04897270808362591, 3: 0.04004688312101573, 5: 0.032998504407225515, 1: 0.033571284618729914, 6: 0.08540789375987781, 9: 0.10629846091835761, 2: 0.21259692183671522, 4: 0.1371066113686265, 0: 0.16688587884637823, 7: 0.1361148530394476}",2.1035649914067163,1759103424
6,0,8,0.25678585445018404,False,4,"{8, 1, 3, 5}",10,3,"{3: 0.1906695164250029, 1: 0.2826246062136046, 8: 0.25678585445018404, 5: 0.2699200229112085}",2.1035649914067163,1759103424
6,1,1,0.13701114800004244,False,5,"{1, 3, 5, 6, 8}",10,3,"{6: 0.3710448996043574, 8: 0.12896040391611951, 3: 0.22989700563233875, 1: 0.13701114800004244, 5: 0.13308654284714194}",2.1035649914067163,1759103424
6,2,5,0.2699200229112085,False,4,"{8, 1, 3, 5}",10,3,"{1: 0.2826246062136046, 3: 0.1906695164250029, 8: 0.25678585445018404, 5: 0.2699200229112085}",2.1035649914067163,1759103424
6,3,4,0.13557919747128144,False,9,"{0, 1, 2, 3, 4, 5, 6, 8, 9}",10,3,"{2: 0.20975953838157768, 0: 0.10424069497332329, 4: 0.13557919747128144, 6: 0.08613977958568898, 3: 0.054573225707224456, 1: 0.03428725988311041, 8: 0.06726985372890525, 9: 0.23957593050266768, 5: 0.06857451976622082}",2.1035649914067163,1759103424
6,4,3,0.1535050966831783,False,7,"{0, 1, 3, 4, 5, 6, 8}",10,3,"{4: 0.1627650434358327, 0: 0.29968072806729107, 6: 0.10866913457152858, 8: 0.08969313830520699, 3: 0.1535050966831783, 1: 0.09387231244099833, 5: 0.09181454649596402}",2.1035649914067163,1759103424
6,5,0,0.13063631638681758,False,10,"{0, 1, 2, 3, 4, 5, 6, 7, 8, 9}",10,3,"{8: 0.03981883174050935, 2: 0.11727144478504832, 3: 0.04938638268082353, 1: 0.04133563859690062, 4: 0.1723962366218696, 0: 0.13063631638681758, 6: 0.10627194331597314, 7: 0.1703862023611273, 9: 0.1318932507398411, 5: 0.04060375277108945}",2.1035649914067163,1759103424
6,6,2,0.11462498806707892,False,10,"{0, 1, 2, 3, 4, 5, 6, 7, 8, 9}",10,3,"{9: 0.12886494054753544, 8: 0.05972824761076403, 3: 0.04873404966216575, 6: 0.10453238859955238, 2: 0.11462498806707892, 1: 0.04090074991779543, 4: 0.16834434697752368, 7: 0.1661911176639053, 0: 0.1279103068616948, 5: 0.04016886409198426}",2.1035649914067163,1759103424
7,8,9,0.09873813171400117,False,11,"{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10}",10,3,"{8: 0.030383274295181516, 3: 0.024525672930949625, 5: 0.021013422803283954, 1: 0.02130919123508738, 6: 0.05601576815452052, 9: 0.09873813171400117, 2: 0.19443077285677646, 4: 0.09453036363342275, 0: 0.09155881517014772, 7: 0.1420612749005825, 10: 0.22543331230604638}",2.2340951984636046,1759103445
7,0,8,0.24876666874628844,False,4,"{8, 1, 3, 5}",10,3,"{3: 0.18257808402134154, 1: 0.2902551233793392, 8: 0.24876666874628844, 5: 0.2784001238530308}",2.2340951984636046,1759103445
7,1,1,0.1353464072222954,False,5,"{1, 3, 5, 6, 8}",10,3,"{6: 0.3944141358824875, 8: 0.12317368770088569, 3: 0.2150051643941022, 1: 0.1353464072222954, 5: 0.13206060480022921}",2.2340951984636046,1759103445
7,2,5,0.2784001238530308,False,4,"{8, 1, 3, 5}",10,3,"{1: 0.2902551233793392, 3: 0.18257808402134154, 8: 0.24876666874628844, 5: 0.2784001238530308}",2.2340951984636046,1759103445
7,3,4,0.13448220883561976,False,9,"{0, 1, 2, 3, 4, 5, 6, 8, 9}",10,3,"{0: 0.08423161441039256, 4: 0.13448220883561976, 2: 0.16986581818097793, 9: 0.32848550388080533, 6: 0.08129472631021949, 3: 0.047974563914864904, 1: 0.0312636475179714, 8: 0.059874621913205826, 5: 0.0625272950359428}",2.2340951984636046,1759103445
7,4,3,0.15317107662019866,False,7,"{0, 1, 3, 4, 5, 6, 8}",10,3,"{4: 0.18183288621464933, 0: 0.2657571787388711, 6: 0.1165073445309413, 8: 0.09023709999052616, 3: 0.15317107662019866, 1: 0.09722925057362901, 5: 0.09526516333118439}",2.2340951984636046,1759103445
7,5,0,0.2505990466089456,True,8,"{0, 1, 2, 3, 4, 5, 6, 8}",10,3,"{8: 0.07822150744851203, 3: 0.09699356010453565, 6: 0.10542989248355365, 1: 0.04077445115315028, 2: 0.21545343842355427, 4: 0.1724537919592579, 0: 0.2505990466089456, 5: 0.04007431181849061}",2.2340951984636046,1759103445
7,6,2,0.09121683292087501,False,10,"{0, 1, 2, 3, 4, 5, 6, 7, 8, 9}",10,3,"{2: 0.09121683292087501, 4: 0.15924819361740966, 7: 0.23332663232980028, 0: 0.09823671179445942, 9: 0.16121459155072776, 8: 0.05090914132416451, 3: 0.04097548125914167, 6: 0.09403125440475447, 1: 0.03567706708628813, 5: 0.035164093712379066}",2.2340951984636046,1759103445
7,7,6,0.08105903584112614,False,10,"{0, 1, 2, 3, 4, 5, 6, 7, 8, 9}",10,3,"{9: 0.13773335089458397, 2: 0.17326022307409691, 4: 0.13670047207414546, 7: 0.19685930896478737, 0: 0.13359490354020948, 8: 0.0440186611394941, 3: 0.03551300803427217, 6: 0.08105903584112614, 1: 0.03085234454249476, 5: 0.030408691894789622}",2.2340951984636046,1759103445
8,3,4,0.16256967924700721,False,8,"{0, 1, 2, 3, 4, 5, 6, 8}",10,3,"{8: 0.11386274330622316, 3: 0.08443753997989582, 5: 0.0677876267933839, 1: 0.03389381339669195, 6: 0.09142831033537421, 2: 0.3357214657772092, 4: 0.16256967924700721, 0: 0.11029882116421456}",2.3124225370068534,1759103473
8,0,8,0.2036781504157909,False,4,"{8, 1, 3, 5}",10,3,"{1: 0.33647994151512384, 8: 0.2036781504157909, 3: 0.13769533034816778, 5: 0.3221465777209175}",2.3124225370068534,1759103473
8,1,1,0.1370922050625971,False,5,"{1, 3, 5, 6, 8}",10,3,"{6: 0.4716805263638856, 8: 0.10194644978525084, 3: 0.154802156629809, 1: 0.1370922050625971, 5: 0.13447866215845747}",2.3124225370068534,1759103473
8,2,5,0.3221465777209175,False,4,"{8, 1, 3, 5}",10,3,"{8: 0.2036781504157909, 1: 0.33647994151512384, 3: 0.13769533034816778, 5: 0.3221465777209175}",2.3124225370068534,1759103473
8,4,3,0.3029516585945353,False,3,"{0, 8, 3}",10,3,"{3: 0.3029516585945353, 0: 0.5195376039477292, 8: 0.17751073745773555}",2.3124225370068534,1759103473
8,5,0,0.1601571781047245,False,8,"{0, 1, 2, 3, 4, 5, 6, 8}",10,3,"{2: 0.20269578726126292, 4: 0.24178013341862378, 0: 0.1601571781047245, 8: 0.07805903317189071, 3: 0.091565384263913, 6: 0.13132596180206524, 1: 0.04763775929818149, 5: 0.04677876267933839}",2.3124225370068534,1759103473
8,6,2,0.06944165219775199,False,10,"{0, 1, 2, 3, 4, 5, 6, 7, 8, 9}",10,3,"{7: 0.23488988394407384, 0: 0.050900118797404734, 4: 0.18250936671845014, 2: 0.06944165219775199, 9: 0.23488988394407384, 8: 0.039614365347710866, 3: 0.029607968564379056, 6: 0.09293612354930092, 1: 0.03287946632550489, 5: 0.03233117061134972}",2.3124225370068534,1759103473
8,7,6,0.08553413140820616,False,10,"{0, 1, 2, 3, 4, 5, 6, 7, 8, 9}",10,3,"{4: 0.16584117700813306, 7: 0.20800511742666544, 0: 0.07190898291145024, 2: 0.13592250753906607, 9: 0.20800511742666544, 8: 0.03681805720551951, 3: 0.02763410399342045, 6: 0.08553413140820616, 1: 0.030412135611806633, 5: 0.029918669469066985}",2.3124225370068534,1759103473
8,8,9,0.14984921867860732,False,11,"{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10}",10,3,"{9: 0.14984921867860732, 2: 0.14705291053641598, 4: 0.11448414511559901, 7: 0.14984921867860732, 10: 0.24386365713241343, 0: 0.04956593255962716, 8: 0.02544092113679978, 3: 0.019080690852599835, 6: 0.059106277985927075, 1: 0.021018002375948093, 5: 0.020689024947454993}",2.3124225370068534,1759103473
9,9,10,0.16334407442924279,False,12,"{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 13}",10,3,"{8: 0.011016075906391648, 3: 0.00863953398335825, 5: 0.013133521153605613, 1: 0.015712575420957647, 6: 0.03001352067710598, 9: 0.08797076674747306, 2: 0.06976848074048043, 4: 0.05694766247148447, 0: 0.023005997939139083, 7: 0.08797076674747306, 10: 0.16334407442924279, 13: 0.43247702378328795}",2.388777114461544,1759103531
9,0,8,0.3072767450310023,False,3,"{8, 3, 5}",10,3,"{3: 0.20773001530755072, 8: 0.3072767450310023, 5: 0.48499323966144703}",2.388777114461544,1759103531
9,1,1,0.20583592926362937,False,5,"{1, 3, 5, 6, 8}",10,3,"{6: 0.46188300742743804, 8: 0.08620473998010614, 1: 0.20583592926362937, 3: 0.13559988325758976, 5: 0.11047644007123669}",2.388777114461544,1759103531
9,2,5,0.21117868140638868,False,4,"{8, 1, 3, 5}",10,3,"{1: 0.5101345515840635, 8: 0.16263528122412757, 3: 0.11605148578542031, 5: 0.21117868140638868}",2.388777114461544,1759103531
9,3,4,0.16883275458481992,False,8,"{0, 1, 2, 3, 4, 5, 6, 8}",10,3,"{8: 0.10203048406406538, 6: 0.09556497965942189, 1: 0.051539391629092685, 2: 0.33617644781435574, 4: 0.16883275458481992, 0: 0.1069205615548183, 3: 0.07968265124396186, 5: 0.059252729449464234}",2.388777114461544,1759103531
9,4,3,0.2926422500312703,False,3,"{0, 8, 3}",10,3,"{0: 0.5414346212721349, 8: 0.1659231286965948, 3: 0.2926422500312703}",2.388777114461544,1759103531
9,5,0,0.1517055708763424,False,8,"{0, 1, 2, 3, 4, 5, 6, 8}",10,3,"{2: 0.19895050955679577, 4: 0.24712462252294642, 8: 0.06927113424781554, 6: 0.13576665812938157, 1: 0.0720348321232228, 0: 0.1517055708763424, 3: 0.08466207241603182, 5: 0.04048460012746365}",2.388777114461544,1759103531
9,6,2,0.06413089444937489,False,10,"{0, 1, 2, 3, 4, 5, 6, 7, 8, 9}",10,3,"{7: 0.2483724559386745, 4: 0.17246904241442365, 2: 0.06413089444937489, 9: 0.2483724559386745, 8: 0.032753393570828696, 6: 0.0899869558225277, 1: 0.04695903890023884, 0: 0.0452793776914784, 3: 0.0256237678017285, 5: 0.02605261747205032}",2.388777114461544,1759103531
9,7,6,0.08355421076770048,False,10,"{0, 1, 2, 3, 4, 5, 6, 7, 8, 9}",10,3,"{4: 0.1586743780190719, 7: 0.22228410099409737, 2: 0.1259031157119798, 9: 0.22228410099409737, 8: 0.030716357636800067, 6: 0.08355421076770048, 1: 0.04374266637282523, 0: 0.06438105675706261, 3: 0.024122793955602146, 5: 0.024337218790763053}",2.388777114461544,1759103531
9,8,9,0.1536592193744751,False,11,"{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10}",10,3,"{9: 0.1536592193744751, 2: 0.13283618538218248, 4: 0.10648575563907535, 7: 0.1536592193744751, 10: 0.27104490413422994, 8: 0.02069199659302762, 6: 0.056215044284684705, 1: 0.029447677362098027, 0: 0.04331381670250341, 3: 0.01624268126343878, 5: 0.01640349988980946}",2.388777114461544,1759103531
10,9,10,0.15401033266108596,False,11,"{0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 13}",10,3,"{8: 0.022128210305576573, 3: 0.017350307376799923, 5: 0.026390372185014804, 1: 0.015806327883183032, 6: 0.030221128029471845, 9: 0.09345535961179945, 2: 0.13892896153593523, 4: 0.05752945440922106, 0: 0.04616368939738578, 10: 0.15401033266108596, 13: 0.3980158566045264}",2.5837852923392495,1759103935
10,0,8,0.3074907332848407,False,3,"{8, 3, 5}",10,3,"{3: 0.20794014160173277, 8: 0.3074907332848407, 5: 0.48456912511342654}",2.5837852923392495,1759103935
10,1,1,0.20246242023651106,False,5,"{1, 3, 5, 6, 8}",10,3,"{6: 0.47575895431069504, 8: 0.08358329745040655, 1: 0.20246242023651106, 3: 0.13114419097988367, 5: 0.10705113702250367}",2.5837852923392495,1759103935
10,2,5,0.2051449224239505,False,4,"{8, 1, 3, 5}",10,3,"{1: 0.5234163465585232, 8: 0.15820924327975627, 3: 0.11322948773777, 5: 0.2051449224239505}",2.5837852923392495,1759103935
10,3,4,0.1819925282420934,False,8,"{0, 1, 2, 3, 4, 5, 6, 8}",10,3,"{8: 0.10345473520832776, 6: 0.10009836381963011, 1: 0.05330621638256309, 2: 0.3134513536986175, 4: 0.1819925282420934, 0: 0.10691490353777276, 3: 0.0804783092775814, 5: 0.060303589833414016}",2.5837852923392495,1759103935
10,4,3,0.29704251701094003,False,3,"{0, 8, 3}",10,3,"{0: 0.5348895576223041, 8: 0.16806792536675594, 3: 0.29704251701094003}",2.5837852923392495,1759103935
10,5,0,0.14789198955218918,False,8,"{0, 1, 2, 3, 4, 5, 6, 8}",10,3,"{2: 0.1844248635840597, 4: 0.2631528158569289, 8: 0.06847435526286981, 6: 0.13946659725246255, 1: 0.07293519097420727, 0: 0.14789198955218918, 3: 0.08344057665687894, 5: 0.040213610860403655}",2.5837852923392495,1759103935
10,6,2,0.05285007748279444,False,10,"{0, 1, 2, 3, 4, 5, 6, 7, 8, 9}",10,3,"{7: 0.29691398720540524, 4: 0.15582677912416465, 2: 0.05285007748279444, 9: 0.2631532213137287, 8: 0.02816019111611715, 6: 0.07906569778709788, 1: 0.04092680937124192, 0: 0.03864733124279807, 3: 0.022009006006437033, 5: 0.022446899350214933}",2.5837852923392495,1759103935
10,7,6,0.07483272879724484,False,10,"{0, 1, 2, 3, 4, 5, 6, 7, 8, 9}",10,3,"{4: 0.1467494122903687, 7: 0.26980433465755527, 2: 0.1041480663359761, 9: 0.24085309732503932, 8: 0.026819750935997023, 6: 0.07483272879724484, 1: 0.0388103248763154, 0: 0.05564286391977794, 3: 0.02102131324213799, 5: 0.021318107619587457}",2.5837852923392495,1759103935
10,8,9,0.16711064186244148,False,11,"{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10}",10,3,"{9: 0.16711064186244148, 2: 0.11599794676676584, 4: 0.10203239275464918, 7: 0.18467827408393117, 8: 0.01893645437759543, 6: 0.052485571819779316, 1: 0.02728886445335909, 0: 0.03934228419764559, 3: 0.014844584354070827, 10: 0.2622389162301924, 5: 0.015044069099569648}",2.5837852923392495,1759103935
10,10,7,0.08444043312517181,False,12,"{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 13}",10,3,"{10: 0.3157729993342399, 9: 0.08004852506979938, 8: 0.009178731033744548, 3: 0.007193614541951399, 6: 0.025269689590383212, 13: 0.32953420311926024, 2: 0.05672908268642701, 1: 0.01317734599331645, 4: 0.048606161159346954, 7: 0.08444043312517181, 0: 0.01909458252951523, 5: 0.01095463181684381}",2.5837852923392495,1759103935
11,5,0,0.2747976685356679,False,5,"{0, 2, 3, 5, 8}",10,3,"{8: 0.12894353559860836, 3: 0.15688065514480218, 5: 0.0765216074210831, 2: 0.36285653329983847, 0: 0.2747976685356679}",2.9125812082179854,1759104233
11,0,8,0.29582647196544365,False,3,"{8, 3, 5}",10,3,"{3: 0.19176303367434677, 5: 0.5124104943602096, 8: 0.29582647196544365}",2.9125812082179854,1759104233
11,1,1,0.17248624570885512,False,5,"{1, 3, 5, 6, 8}",10,3,"{6: 0.5945335639799659, 5: 0.08269291334219346, 1: 0.17248624570885512, 3: 0.08827128624903371, 8: 0.06201599071995183}",2.9125812082179854,1759104233
11,2,5,0.16265944310475242,False,4,"{8, 1, 3, 5}",10,3,"{1: 0.6332164399452137, 5: 0.16265944310475242, 3: 0.0828185190897647, 8: 0.12130559786026915}",2.9125812082179854,1759104233
11,3,4,0.27459540633921126,True,8,"{0, 1, 2, 3, 4, 5, 6, 8}",10,3,"{2: 0.2555448934336825, 4: 0.27459540633921126, 5: 0.057246666598938074, 6: 0.11821532704134738, 1: 0.05716169800499283, 3: 0.06646021761195767, 0: 0.07946041248558074, 8: 0.09131537848428958}",2.9125812082179854,1759104233
11,4,3,0.33145509640702914,False,3,"{0, 8, 3}",10,3,"{0: 0.4812852053977223, 3: 0.33145509640702914, 8: 0.1872596981952486}",2.9125812082179854,1759104233
11,6,2,0.09492654372696266,False,9,"{0, 1, 2, 3, 4, 5, 6, 8, 9}",10,3,"{5: 0.04724623252025162, 3: 0.03994262772765349, 6: 0.10016688940136854, 1: 0.047822541244402, 2: 0.09492654372696266, 4: 0.24731771696776642, 9: 0.30419587846905066, 0: 0.06311688815454679, 8: 0.055264681787997816}",2.9125812082179854,1759104233
11,7,6,0.06464078141552136,False,10,"{0, 1, 2, 3, 4, 5, 6, 7, 8, 9}",10,3,"{7: 0.377726037240257, 4: 0.16775201731142744, 2: 0.06374676403574961, 9: 0.2187516451120431, 5: 0.015157658302493736, 6: 0.06464078141552136, 1: 0.030806656735192606, 0: 0.030763248866546664, 3: 0.01291984413804441, 8: 0.017735346842724056}",2.9125812082179854,1759104233
11,8,9,0.15613163851774134,False,11,"{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10}",10,3,"{4: 0.12198165232513787, 7: 0.264743667299929, 2: 0.07216327269469583, 9: 0.15613163851774134, 10: 0.25780579688996474, 5: 0.011210312970732937, 6: 0.0476008840428057, 1: 0.022723557450314152, 0: 0.0229165839300376, 3: 0.009592215399079939, 8: 0.013130418479560898}",2.9125812082179854,1759104233
11,9,10,0.16907180123259877,False,11,"{0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 13}",10,3,"{10: 0.16907180123259877, 13: 0.44011330377288266, 2: 0.09326780900168367, 4: 0.07530064566895682, 9: 0.09770280017695633, 5: 0.021473041404641686, 3: 0.012268726108355275, 6: 0.030178627997336418, 1: 0.014440966683999029, 0: 0.029419452081869087, 8: 0.016762825870720283}",2.9125812082179854,1759104233
11,10,7,0.1226272289247871,False,12,"{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 13}",10,3,"{9: 0.0785312993822229, 13: 0.315320299274165, 2: 0.0365678968333498, 4: 0.060455154592044535, 7: 0.1226272289247871, 10: 0.31960013040832025, 5: 0.008486700106118385, 3: 0.004840439139859229, 6: 0.02392974205566736, 1: 0.011437511602369147, 0: 0.011581588783406743, 8: 0.0066220088976895}",2.9125812082179854,1759104233
12,11,14,0.25684779121868434,True,14,"{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 13, 14, 15}",10,3,"{8: 0.0011175843620973333, 3: 0.0011175843620973333, 5: 0.0011175843620973333, 1: 0.020807247741548268, 6: 0.020807247741548268, 9: 0.07371917588501299, 2: 0.013411012345168, 4: 0.03937932675890187, 0: 0.003352753086292, 7: 0.061094611794654224, 10: 0.1288119457350704, 13: 0.12156834338814326, 14: 0.25684779121868434, 15: 0.25684779121868434}",3.142070671380138,1759104423
12,0,8,0.33075840516572325,False,3,"{8, 3, 5}",10,3,"{8: 0.33075840516572325, 3: 0.22581930316545423, 5: 0.4434222916688225}",3.142070671380138,1759104423
12,1,1,0.47019775034407113,True,5,"{1, 3, 5, 6, 8}",10,3,"{1: 0.47019775034407113, 6: 0.47019775034407113, 5: 0.014901124827964444, 8: 0.014901124827964444, 3: 0.029802249655928887}",3.142070671380138,1759104423
12,2,5,0.4434222916688225,True,3,"{8, 3, 5}",10,3,"{3: 0.22581930316545423, 8: 0.33075840516572325, 5: 0.4434222916688225}",3.142070671380138,1759104423
12,3,4,0.2913842524084978,True,8,"{0, 1, 2, 3, 4, 5, 6, 8}",10,3,"{4: 0.2913842524084978, 6: 0.15562620942289185, 1: 0.15562620942289185, 2: 0.2384179972474311, 5: 0.019868166437285926, 8: 0.03973633287457185, 0: 0.059604499311857774, 3: 0.03973633287457185}",3.142070671380138,1759104423
12,4,3,0.29690491219719156,False,3,"{0, 8, 3}",10,3,"{0: 0.5546426317042127, 8: 0.14845245609859578, 3: 0.29690491219719156}",3.142070671380138,1759104423
12,5,0,0.27914773844386725,False,5,"{0, 2, 3, 5, 8}",10,3,"{2: 0.4417045231122655, 8: 0.09304924614795575, 0: 0.27914773844386725, 5: 0.046524623073977873, 3: 0.13957386922193363}",3.142070671380138,1759104423
12,6,2,0.08170783447333838,False,9,"{0, 1, 2, 3, 4, 5, 6, 8, 9}",10,3,"{6: 0.12933969390606082, 1: 0.12933969390606082, 4: 0.2450614153998986, 9: 0.31922555542907993, 2: 0.08170783447333838, 5: 0.013617972412223062, 8: 0.020426958618334594, 0: 0.04085391723666919, 3: 0.020426958618334594}",3.142070671380138,1759104423
12,7,6,0.07968479981787514,False,10,"{0, 1, 2, 3, 4, 5, 6, 7, 8, 9}",10,3,"{7: 0.40159566211699455, 9: 0.20308991380113206, 4: 0.1510911969535478, 6: 0.07968479981787514, 1: 0.07968479981787514, 2: 0.04967041609321481, 5: 0.004139201341101234, 8: 0.006208802011651852, 0: 0.018626406034955554, 3: 0.006208802011651852}",3.142070671380138,1759104423
12,8,9,0.15168103314465473,False,11,"{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10}",10,3,"{9: 0.15168103314465473, 7: 0.2831524157413827, 10: 0.2455684675641835, 4: 0.11408673696410278, 6: 0.06025124952140484, 1: 0.06025124952140484, 2: 0.05774185870836222, 5: 0.003207881039353457, 8: 0.004811821559030185, 0: 0.014435464677090556, 3: 0.004811821559030185}",3.142070671380138,1759104423
