n_hops,threshold,mean_entropy,median_entropy,q25_entropy,simulation_time,std_mean,std_median,std_q25,raw_means,raw_medians,raw_q25s,raw_times
2,55,6.8425330079113245,7.115735806064107,7.078443578572671,14.27413260936737,0.45059368210204936,0.01464909666059462,0.023288599822948734,"[np.float64(5.81599679203898), np.float64(7.110660454329561), np.float64(7.10559119841034), np.float64(6.449872840754401), np.float64(7.09368025218231), np.float64(6.453139097655597), np.float64(7.103569674848071), np.float64(7.107707253510062), np.float64(7.086306451825025), np.float64(7.098806063558893)]","[np.float64(7.113830771741037), np.float64(7.105795491564907), np.float64(7.117360949770034), np.float64(7.090850304239381), np.float64(7.13321214323842), np.float64(7.096262474021185), np.float64(7.1311045366034), np.float64(7.113830771741037), np.float64(7.128807236719231), np.float64(7.126303381002438)]","[np.float64(7.0409383713721905), np.float64(7.093556389130283), np.float64(7.075047833629747), np.float64(7.0409383713721905), np.float64(7.0926929510116), np.float64(7.060911659009911), np.float64(7.087903664755314), np.float64(7.087903664755314), np.float64(7.103513897897107), np.float64(7.101028982793046)]","[13.848860263824463, 13.305970907211304, 16.118308782577515, 13.316351413726807, 13.212398290634155, 16.171311616897583, 13.50611400604248, 13.379741907119751, 15.914788722991943, 13.967480182647705]"
2,60,6.93394299379693,7.211591688405347,7.171861197529792,14.435292768478394,0.45441377838383573,0.012192482769563674,0.02416015819595338,"[np.float64(6.541706472708582), np.float64(7.201864545167405), np.float64(6.531492796333513), np.float64(7.189143678759613), np.float64(7.207465750465952), np.float64(7.1980520047097025), np.float64(5.90201532961455), np.float64(7.210999335069055), np.float64(7.174218349793697), np.float64(7.182471675347231)]","[np.float64(7.198255653618421), np.float64(7.235628014857605), np.float64(7.198255653618421), np.float64(7.217317994373531), np.float64(7.217317994373531), np.float64(7.198255653618421), np.float64(7.205216881120988), np.float64(7.211552490952995), np.float64(7.211552490952995), np.float64(7.2225640565665685)]","[np.float64(7.162351711353671), np.float64(7.192266592952034), np.float64(7.115531468489737), np.float64(7.174989190687345), np.float64(7.193712101184341), np.float64(7.168882027674043), np.float64(7.154820463173656), np.float64(7.197912440411303), np.float64(7.177594008099383), np.float64(7.180551971272408)]","[13.417624711990356, 13.257004976272583, 16.3118793964386, 13.754531860351562, 14.061734676361084, 16.01788592338562, 14.000911712646484, 13.474729299545288, 13.678705215454102, 16.377919912338257]"
2,65,7.08479019820628,7.306265246649397,7.244221896143184,14.23115062713623,0.4424709558233822,0.015894903005103194,0.03537225251436379,"[np.float64(6.632984918030823), np.float64(7.298380146063047), np.float64(7.2839842131301396), np.float64(7.2828987912841905), np.float64(7.294965516329044), np.float64(7.256845057061739), np.float64(5.96725343173606), np.float64(7.274313430916595), np.float64(7.278249931801062), np.float64(7.2780265457101)]","[np.float64(7.301047552124759), np.float64(7.323035134608235), np.float64(7.323035134608235), np.float64(7.309018489330896), np.float64(7.292358349606685), np.float64(7.282887228199705), np.float64(7.282887228199705), np.float64(7.309018489330896), np.float64(7.323035134608235), np.float64(7.316329725876614)]","[np.float64(7.2389418021686005), np.float64(7.270709284171471), np.float64(7.287622788903195), np.float64(7.213240107559046), np.float64(7.235707332397974), np.float64(7.192264698271092), np.float64(7.204613204474515), np.float64(7.26694078745275), np.float64(7.296702950865722), np.float64(7.235476005167475)]","[13.15969181060791, 13.551406621932983, 16.53294801712036, 13.18092656135559, 13.196373462677002, 13.160388946533203, 16.749760627746582, 14.351364850997925, 14.33220362663269, 14.096441745758057]"
2,70,6.7841005508908445,7.340654318361959,7.204068711135917,14.499782872200011,0.523743256058672,0.019450333129673036,0.06775695804684961,"[np.float64(7.343179950355951), np.float64(6.650377382013479), np.float64(7.269339753076796), np.float64(6.663309888704545), np.float64(7.337622677716258), np.float64(6.659960531358666), np.float64(5.9692166865040965), np.float64(5.9974140521851265), np.float64(7.299673583256384), np.float64(6.650911003737146)]","[np.float64(7.3597441197869395), np.float64(7.3597441197869395), np.float64(7.372174116141463), np.float64(7.331115097424381), np.float64(7.346096800067323), np.float64(7.3146709677482304), np.float64(7.3146709677482304), np.float64(7.331115097424381), np.float64(7.331115097424381), np.float64(7.346096800067323)]","[np.float64(7.286723326984751), np.float64(7.160760303519926), np.float64(7.238082389513807), np.float64(7.23654765599111), np.float64(7.296624386545601), np.float64(7.215784106790485), np.float64(7.070840850774234), np.float64(7.1432971706632395), np.float64(7.188158149329659), np.float64(7.203868771246352)]","[16.875329971313477, 13.298766136169434, 13.262085437774658, 13.433649063110352, 17.370591402053833, 13.586906433105469, 13.085830450057983, 13.844277143478394, 16.92532992362976, 13.315062761306763]"
2,75,6.638663725948463,7.398006595028939,6.549915872095504,14.42711009979248,0.7389769918911067,0.051308696613356033,1.5905293397543558,"[np.float64(5.366183925724461), np.float64(6.736928956282235), np.float64(7.341029934966951), np.float64(6.662780309190441), np.float64(6.741659375017023), np.float64(7.4206826910423365), np.float64(6.7164121473359355), np.float64(5.356309079145441), np.float64(7.357727819016147), np.float64(6.68692302176366)]","[np.float64(7.338765606798408), np.float64(7.416527185416951), np.float64(7.492642983499954), np.float64(7.360788317355586), np.float64(7.3995274508774855), np.float64(7.47153515443709), np.float64(7.3995274508774855), np.float64(7.38099309711401), np.float64(7.38099309711401), np.float64(7.338765606798408)]","[np.float64(3.579228895521198), np.float64(7.349776962076997), np.float64(7.2719221415531194), np.float64(7.248611698920403), np.float64(7.305036293452064), np.float64(7.37764639610768), np.float64(7.349776962076997), np.float64(3.4877752932669543), np.float64(7.274365237411058), np.float64(7.255018840568566)]","[13.456314086914062, 14.19483470916748, 16.830642223358154, 13.482988119125366, 13.879868745803833, 13.118799686431885, 13.53233528137207, 18.37265396118164, 13.188799619674683, 14.21386456489563]"
2,80,6.857807532966393,7.423452070298323,7.215841205594433,14.20391879081726,0.6045792025833568,0.0637980728610161,0.11491054411801872,"[np.float64(6.029799944228771), np.float64(7.4044000356713875), np.float64(7.340267037230694), np.float64(7.422527432522225), np.float64(6.074107827222105), np.float64(7.3816403964453885), np.float64(7.3575478925762345), np.float64(6.09201556824976), np.float64(6.73149860262254), np.float64(6.744270592894825)]","[np.float64(7.486422000141683), np.float64(7.444226978004874), np.float64(7.297298663319044), np.float64(7.420005708240847), np.float64(7.3642937975054), np.float64(7.39343562492294), np.float64(7.486422000141683), np.float64(7.504753327778939), np.float64(7.444226978004874), np.float64(7.39343562492294)]","[np.float64(6.978111888979043), np.float64(7.21477578200593), np.float64(7.193727254420949), np.float64(7.345367144120992), np.float64(7.208710539721547), np.float64(7.278094023211263), np.float64(7.362886188971164), np.float64(7.110463985543635), np.float64(7.170662180908376), np.float64(7.295613068061435)]","[13.592647314071655, 17.070889711380005, 13.212145805358887, 13.223193168640137, 13.275704145431519, 13.884434938430786, 17.283912897109985, 13.425554513931274, 13.282886981964111, 13.787818431854248]"
2,85,7.1076884765804325,7.4130618148744425,7.235052000412928,14.500011825561524,0.4503439417522415,0.08215907186423534,0.082574153708324,"[np.float64(7.416927956360204), np.float64(6.109895986131852), np.float64(7.366282648110698), np.float64(7.3272496094384785), np.float64(6.661522696646353), np.float64(7.455741942530005), np.float64(7.268548509012903), np.float64(7.296609594663829), np.float64(6.743275268156827), np.float64(7.430830554753178)]","[np.float64(7.343566879460636), np.float64(7.473403126071287), np.float64(7.4450249574599825), np.float64(7.473403126071287), np.float64(7.303483619241558), np.float64(7.499424121107059), np.float64(7.473403126071287), np.float64(7.259803541790267), np.float64(7.414080694011081), np.float64(7.4450249574599825)]","[np.float64(7.2816435805159125), np.float64(7.211376370791215), np.float64(7.231925560543329), np.float64(7.341913532884591), np.float64(7.186289716559245), np.float64(7.320073494158945), np.float64(7.0811930662064535), np.float64(7.160367501845099), np.float64(7.212211931273392), np.float64(7.323525249351097)]","[17.47303533554077, 13.08034086227417, 13.027867078781128, 13.657930374145508, 13.197370290756226, 17.613524198532104, 13.137322425842285, 13.443448066711426, 13.044321060180664, 17.324958562850952]"
2,90,7.019193133521912,7.400914974663048,7.126007906864727,13.987658095359802,0.4628308329964364,0.07392967702317385,0.11678820943131647,"[np.float64(7.326333502811685), np.float64(7.2695063100845365), np.float64(7.3782968153365225), np.float64(7.442301492203193), np.float64(6.690681685651158), np.float64(6.67400950810492), np.float64(7.335401939271501), np.float64(6.041146113125605), np.float64(6.717711418637841), np.float64(7.316542549992161)]","[np.float64(7.529965311919762), np.float64(7.380234343507897), np.float64(7.422979697264656), np.float64(7.461972446208332), np.float64(7.2820437313096535), np.float64(7.380234343507897), np.float64(7.422979697264656), np.float64(7.333383864719649), np.float64(7.461972446208332), np.float64(7.333383864719649)]","[np.float64(7.067726831157287), np.float64(7.053055917994557), np.float64(7.2722069469799315), np.float64(7.3525117142871546), np.float64(7.1949870968377585), np.float64(7.019316363116316), np.float64(7.178099371972941), np.float64(7.059757659960857), np.float64(7.039602287114237), np.float64(7.022814879226232)]","[13.022921323776245, 13.493680715560913, 12.963710308074951, 17.11512279510498, 13.129071235656738, 13.113513708114624, 13.546823024749756, 12.988554239273071, 17.124545097351074, 13.378638505935669]"
2,95,7.195925743457306,7.3803411368099825,7.090808588530684,14.036706948280335,0.28034628175604587,0.0791458665095226,0.13587861712088897,"[np.float64(7.35399990017466), np.float64(6.650820721626002), np.float64(7.447580585513422), np.float64(6.711252457169014), np.float64(7.320292554772879), np.float64(7.289944721518958), np.float64(7.2549182948170055), np.float64(7.309391081879768), np.float64(7.2103979567245915), np.float64(7.410659160376766)]","[np.float64(7.375438216780935), np.float64(7.42316552175991), np.float64(7.507065964999937), np.float64(7.375438216780935), np.float64(7.323403089954139), np.float64(7.266681207191222), np.float64(7.42316552175991), np.float64(7.375438216780935), np.float64(7.266681207191222), np.float64(7.466934204900683)]","[np.float64(7.204861501305022), np.float64(6.849713608003769), np.float64(7.29504214857268), np.float64(7.100803121155201), np.float64(7.137498196512556), np.float64(7.024137707985087), np.float64(7.024137707985087), np.float64(7.100803121155201), np.float64(6.940638129398883), np.float64(7.230450643233348)]","[13.00926399230957, 13.181509733200073, 16.93663787841797, 13.55332350730896, 13.185078144073486, 13.290854930877686, 13.761696577072144, 17.21779751777649, 13.0224928855896, 13.208414316177368]"
2,100,7.051357321632722,7.241570314814891,6.979131096669809,14.076891446113587,0.3252108885373559,0.15172653716936194,0.1048839975161686,"[np.float64(7.281594208810071), np.float64(7.113700638238277), np.float64(7.3142108357506315), np.float64(7.203904803774546), np.float64(6.578458389674733), np.float64(7.323340574292752), np.float64(6.584163677432411), np.float64(6.60231280768656), np.float64(7.282119877791005), np.float64(7.229767402876232)]","[np.float64(7.307343703989538), np.float64(6.893582912635502), np.float64(7.369842690751872), np.float64(7.307343703989538), np.float64(7.081810632881403), np.float64(7.307343703989538), np.float64(7.307343703989538), np.float64(7.163905701180569), np.float64(7.369842690751872), np.float64(7.307343703989538)]","[np.float64(6.991941084337979), np.float64(6.893582912635502), np.float64(7.149642394163759), np.float64(6.875018027231189), np.float64(6.893582912635502), np.float64(7.160346561340144), np.float64(6.888950171004625), np.float64(6.933884945276337), np.float64(6.991941084337979), np.float64(7.012420873735078)]","[13.102533340454102, 17.100847482681274, 13.297381401062012, 13.795592308044434, 13.185680389404297, 13.6385018825531, 17.414275646209717, 13.067230224609375, 13.04327392578125, 13.123597860336304]"
